strategy_id,family,category,market,lookback_d,holding_d,weighting,universe,tier,shortable,gross_sharpe,ann_turnover_x,cost_drag_sr,net_cost_sharpe,noise_floor,net_deflated_sharpe,t_naive,t_deflated,survives_95,survives_strict
Option ML return pre|300ETF_option|L250|H10|rank|top300,Option ML return prediction,options,300ETF_option,250,10,rank,top300,C,True,0.313,42.4,0.495,-0.182,0.819,-1.001,-0.63,-3.47,False,False
ML cross-sectional (|HK_equity|L120|H1|rank|ex_smal,ML cross-sectional (alpha101),ml_equity,HK_equity,120,1,rank,ex_small30,C,True,0.911,89.4,1.093,-0.182,0.819,-1.001,-0.63,-3.47,False,False
Idiosyncratic volati|A_share|L60|H1|vol_|top300,Idiosyncratic volatility,equity_factor,A_share,60,1,vol_scaled,top300,B,False,0.351,53.7,0.537,-0.185,0.819,-1.004,-0.64,-3.48,False,False
HK volatility ML tim|HK_equity|L20|H5|vol_|all,HK volatility ML timing,hk_equity,HK_equity,20,5,vol_scaled,all,B,True,0.3,40.0,0.489,-0.189,0.819,-1.008,-0.65,-3.49,False,False
Idiosyncratic volati|HK_equity|L60|H1|valu|ex_smal,Idiosyncratic volatility,equity_factor,HK_equity,60,1,value,ex_small30,B,False,0.464,53.7,0.656,-0.192,0.819,-1.011,-0.66,-3.5,False,False
Delta-hedged option |50ETF_option|L20|H5|rank|ex_smal,Delta-hedged option selling,options,50ETF_option,20,5,rank,ex_small30,B,True,0.972,100.0,1.167,-0.195,0.819,-1.014,-0.67,-3.51,False,False
Options variance ris|300ETF_option|L60|H1|rank|ex_smal,Options variance risk premium,options,300ETF_option,60,1,rank,ex_small30,B,True,1.044,107.3,1.252,-0.209,0.819,-1.028,-0.72,-3.56,False,False
Momentum (12-1)|HK_equity|L60|H1|equa|ex_smal,Momentum (12-1),equity_factor,HK_equity,60,1,equal,ex_small30,B,True,0.227,35.8,0.437,-0.21,0.819,-1.029,-0.73,-3.57,False,False
Earnings surprise (P|HK_equity|L60|H1|vol_|all,Earnings surprise (PEAD),equity_factor,HK_equity,60,1,vol_scaled,all,B,True,0.439,53.7,0.656,-0.217,0.819,-1.036,-0.75,-3.59,False,False
Analyst revisions|HK_equity|L10|H1|valu|top300,Analyst revisions,equity_factor,HK_equity,10,1,value,top300,B,True,0.438,53.7,0.656,-0.218,0.819,-1.037,-0.76,-3.59,False,False
ML cross-sectional (|HK_equity|L250|H1|valu|all,ML cross-sectional (alpha101),ml_equity,HK_equity,250,1,value,all,C,True,0.874,89.4,1.093,-0.219,0.819,-1.038,-0.76,-3.6,False,False
PCR/skew/VIX market |50ETF_option|L250|H1|equa|liquid_,PCR/skew/VIX market timing,options,50ETF_option,250,1,equal,liquid_top50pct,B,True,0.406,53.7,0.626,-0.22,0.819,-1.039,-0.76,-3.6,False,False
Option ML return pre|50ETF_option|L250|H10|rank|liquid_,Option ML return prediction,options,50ETF_option,250,10,rank,liquid_top50pct,C,True,0.275,42.4,0.495,-0.22,0.819,-1.039,-0.76,-3.6,False,False
ML cross-sectional (|HK_equity|L120|H1|vol_|liquid_,ML cross-sectional (alpha101),ml_equity,HK_equity,120,1,vol_scaled,liquid_top50pct,C,True,0.864,89.4,1.093,-0.229,0.819,-1.048,-0.79,-3.63,False,False
Delta-hedged option |50ETF_option|L250|H20|valu|all,Delta-hedged option selling,options,50ETF_option,250,20,value,all,B,True,0.352,50.0,0.583,-0.232,0.819,-1.051,-0.8,-3.64,False,False
ML cross-sectional (|HK_equity|L250|H1|vol_|top300,ML cross-sectional (alpha101),ml_equity,HK_equity,250,1,vol_scaled,top300,C,True,0.861,89.4,1.093,-0.232,0.819,-1.051,-0.8,-3.64,False,False
ML cross-sectional (|HK_equity|L120|H1|vol_|top300,ML cross-sectional (alpha101),ml_equity,HK_equity,120,1,vol_scaled,top300,C,True,0.86,89.4,1.093,-0.233,0.819,-1.052,-0.81,-3.64,False,False
Delta-hedged option |300ETF_option|L10|H5|vol_|liquid_,Delta-hedged option selling,options,300ETF_option,10,5,vol_scaled,liquid_top50pct,B,True,0.932,100.0,1.167,-0.235,0.819,-1.054,-0.81,-3.65,False,False
Idiosyncratic volati|HK_equity|L60|H1|equa|top300,Idiosyncratic volatility,equity_factor,HK_equity,60,1,equal,top300,B,False,0.416,53.7,0.656,-0.24,0.819,-1.059,-0.83,-3.67,False,False
Momentum (12-1)|A_share|L60|H1|equa|ex_smal,Momentum (12-1),equity_factor,A_share,60,1,equal,ex_small30,B,True,0.116,35.8,0.358,-0.242,0.819,-1.061,-0.84,-3.67,False,False
Abnormal turnover|HK_equity|L20|H5|vol_|liquid_,Abnormal turnover,equity_factor,HK_equity,20,5,vol_scaled,liquid_top50pct,B,False,0.492,60.0,0.733,-0.242,0.819,-1.061,-0.84,-3.67,False,False
Delta-hedged option |300ETF_option|L120|H10|valu|all,Delta-hedged option selling,options,300ETF_option,120,10,value,all,B,True,0.579,70.7,0.825,-0.246,0.819,-1.065,-0.85,-3.69,False,False
HK TCN/price predict|HK_equity|L20|H20|vol_|liquid_,HK TCN/price prediction,hk_equity,HK_equity,20,20,vol_scaled,liquid_top50pct,C,True,0.118,30.0,0.367,-0.248,0.819,-1.067,-0.86,-3.7,False,False
HK TCN/price predict|HK_equity|L20|H10|valu|ex_smal,HK TCN/price prediction,hk_equity,HK_equity,20,10,value,ex_small30,C,True,0.271,42.4,0.519,-0.248,0.819,-1.067,-0.86,-3.7,False,False
Idiosyncratic volati|A_share|L10|H1|vol_|liquid_,Idiosyncratic volatility,equity_factor,A_share,10,1,vol_scaled,liquid_top50pct,B,False,0.287,53.7,0.537,-0.249,0.819,-1.068,-0.86,-3.7,False,False
Analyst revisions|A_share|L10|H1|rank|liquid_,Analyst revisions,equity_factor,A_share,10,1,rank,liquid_top50pct,B,True,0.284,53.7,0.537,-0.252,0.819,-1.071,-0.87,-3.71,False,False
Option ML return pre|300ETF_option|L250|H10|rank|all,Option ML return prediction,options,300ETF_option,250,10,rank,all,C,True,0.241,42.4,0.495,-0.254,0.819,-1.073,-0.88,-3.72,False,False
Idiosyncratic volati|A_share|L20|H1|vol_|all,Idiosyncratic volatility,equity_factor,A_share,20,1,vol_scaled,all,B,False,0.278,53.7,0.537,-0.259,0.819,-1.078,-0.9,-3.73,False,False
ML cross-sectional (|HK_equity|L5|H1|vol_|all,ML cross-sectional (alpha101),ml_equity,HK_equity,5,1,vol_scaled,all,C,True,0.833,89.4,1.093,-0.26,0.819,-1.079,-0.9,-3.74,False,False
HK TCN/price predict|HK_equity|L20|H20|valu|ex_smal,HK TCN/price prediction,hk_equity,HK_equity,20,20,value,ex_small30,C,True,0.106,30.0,0.367,-0.261,0.819,-1.08,-0.9,-3.74,False,False
HK TCN/price predict|HK_equity|L120|H20|valu|top300,HK TCN/price prediction,hk_equity,HK_equity,120,20,value,top300,C,True,0.091,30.0,0.367,-0.276,0.819,-1.095,-0.95,-3.79,False,False
Option ML return pre|300ETF_option|L5|H5|valu|ex_smal,Option ML return prediction,options,300ETF_option,5,5,value,ex_small30,C,True,0.422,60.0,0.7,-0.278,0.819,-1.097,-0.96,-3.8,False,False
Momentum (12-1)|A_share|L250|H1|valu|all,Momentum (12-1),equity_factor,A_share,250,1,value,all,B,True,0.069,35.8,0.358,-0.288,0.819,-1.107,-1.0,-3.84,False,False
Delta-hedged option |50ETF_option|L20|H10|vol_|top300,Delta-hedged option selling,options,50ETF_option,20,10,vol_scaled,top300,B,True,0.535,70.7,0.825,-0.29,0.819,-1.109,-1.0,-3.84,False,False
Delta-hedged option |50ETF_option|L250|H10|valu|ex_smal,Delta-hedged option selling,options,50ETF_option,250,10,value,ex_small30,B,True,0.533,70.7,0.825,-0.292,0.819,-1.111,-1.01,-3.85,False,False
HK volatility ML tim|HK_equity|L5|H5|rank|ex_smal,HK volatility ML timing,hk_equity,HK_equity,5,5,rank,ex_small30,B,True,0.193,40.0,0.489,-0.296,0.819,-1.115,-1.02,-3.86,False,False
Options variance ris|300ETF_option|L250|H1|valu|all,Options variance risk premium,options,300ETF_option,250,1,value,all,B,True,0.943,107.3,1.252,-0.309,0.819,-1.128,-1.07,-3.91,False,False
HK TCN/price predict|HK_equity|L60|H20|equa|liquid_,HK TCN/price prediction,hk_equity,HK_equity,60,20,equal,liquid_top50pct,C,True,0.056,30.0,0.367,-0.31,0.819,-1.129,-1.08,-3.91,False,False
Short straddle/stran|300ETF_option|L250|H1|valu|ex_smal,Short straddle/strangle (50ETF),options,300ETF_option,250,1,value,ex_small30,B,True,0.939,107.3,1.252,-0.313,0.819,-1.132,-1.09,-3.92,False,False
ML cross-sectional (|HK_equity|L20|H1|vol_|top300,ML cross-sectional (alpha101),ml_equity,HK_equity,20,1,vol_scaled,top300,C,True,0.775,89.4,1.093,-0.318,0.819,-1.137,-1.1,-3.94,False,False
PCR/skew/VIX market |300ETF_option|L60|H1|vol_|all,PCR/skew/VIX market timing,options,300ETF_option,60,1,vol_scaled,all,B,True,0.302,53.7,0.626,-0.324,0.819,-1.143,-1.12,-3.96,False,False
Idiosyncratic volati|HK_equity|L120|H1|equa|top300,Idiosyncratic volatility,equity_factor,HK_equity,120,1,equal,top300,B,False,0.331,53.7,0.656,-0.325,0.819,-1.144,-1.12,-3.96,False,False
Delta-hedged option |50ETF_option|L20|H10|equa|top300,Delta-hedged option selling,options,50ETF_option,20,10,equal,top300,B,True,0.498,70.7,0.825,-0.327,0.819,-1.146,-1.13,-3.97,False,False
Analyst revisions|HK_equity|L250|H1|valu|all,Analyst revisions,equity_factor,HK_equity,250,1,value,all,B,True,0.327,53.7,0.656,-0.329,0.819,-1.148,-1.14,-3.98,False,False
HK TCN/price predict|HK_equity|L60|H10|valu|all,HK TCN/price prediction,hk_equity,HK_equity,60,10,value,all,C,True,0.186,42.4,0.519,-0.332,0.819,-1.151,-1.15,-3.99,False,False
ML cross-sectional (|A_share|L60|H1|valu|all,ML cross-sectional (alpha101),ml_equity,A_share,60,1,value,all,C,True,0.537,89.4,0.894,-0.357,0.819,-1.176,-1.24,-4.08,False,False
Abnormal turnover|HK_equity|L120|H5|equa|top300,Abnormal turnover,equity_factor,HK_equity,120,5,equal,top300,B,False,0.364,60.0,0.733,-0.369,0.819,-1.188,-1.28,-4.12,False,False
Earnings surprise (P|HK_equity|L250|H1|vol_|top300,Earnings surprise (PEAD),equity_factor,HK_equity,250,1,vol_scaled,top300,B,True,0.27,53.7,0.656,-0.386,0.819,-1.205,-1.34,-4.17,False,False
Short straddle/stran|300ETF_option|L120|H1|equa|all,Short straddle/strangle (50ETF),options,300ETF_option,120,1,equal,all,B,True,0.852,107.3,1.252,-0.401,0.819,-1.22,-1.39,-4.23,False,False
HK TCN/price predict|HK_equity|L60|H10|rank|ex_smal,HK TCN/price prediction,hk_equity,HK_equity,60,10,rank,ex_small30,C,True,0.116,42.4,0.519,-0.402,0.819,-1.221,-1.39,-4.23,False,False
Option ML return pre|300ETF_option|L20|H5|rank|all,Option ML return prediction,options,300ETF_option,20,5,rank,all,C,True,0.289,60.0,0.7,-0.411,0.819,-1.23,-1.42,-4.26,False,False
Abnormal turnover|HK_equity|L10|H5|equa|top300,Abnormal turnover,equity_factor,HK_equity,10,5,equal,top300,B,False,0.317,60.0,0.733,-0.416,0.819,-1.235,-1.44,-4.28,False,False
Delta-hedged option |300ETF_option|L20|H5|rank|top300,Delta-hedged option selling,options,300ETF_option,20,5,rank,top300,B,True,0.747,100.0,1.167,-0.419,0.819,-1.238,-1.45,-4.29,False,False
Idiosyncratic volati|HK_equity|L5|H1|equa|all,Idiosyncratic volatility,equity_factor,HK_equity,5,1,equal,all,B,False,0.232,53.7,0.656,-0.424,0.819,-1.243,-1.47,-4.31,False,False
Delta-hedged option |300ETF_option|L60|H10|rank|ex_smal,Delta-hedged option selling,options,300ETF_option,60,10,rank,ex_small30,B,True,0.396,70.7,0.825,-0.429,0.819,-1.248,-1.49,-4.32,False,False
Analyst revisions|HK_equity|L20|H1|vol_|all,Analyst revisions,equity_factor,HK_equity,20,1,vol_scaled,all,B,True,0.219,53.7,0.656,-0.437,0.819,-1.256,-1.51,-4.35,False,False
Analyst revisions|HK_equity|L10|H1|vol_|all,Analyst revisions,equity_factor,HK_equity,10,1,vol_scaled,all,B,True,0.203,53.7,0.656,-0.453,0.819,-1.272,-1.57,-4.41,False,False
Analyst revisions|HK_equity|L60|H1|equa|top300,Analyst revisions,equity_factor,HK_equity,60,1,equal,top300,B,True,0.197,53.7,0.656,-0.459,0.819,-1.278,-1.59,-4.43,False,False
HK TCN/price predict|HK_equity|L5|H10|equa|liquid_,HK TCN/price prediction,hk_equity,HK_equity,5,10,equal,liquid_top50pct,C,True,0.055,42.4,0.519,-0.463,0.819,-1.282,-1.6,-4.44,False,False
Delta-hedged option |300ETF_option|L5|H10|rank|all,Delta-hedged option selling,options,300ETF_option,5,10,rank,all,B,True,0.36,70.7,0.825,-0.464,0.819,-1.284,-1.61,-4.45,False,False
Short-term reversal|HK_equity|L10|H5|vol_|top300,Short-term reversal,equity_factor,HK_equity,10,5,vol_scaled,top300,B,False,0.497,80.0,0.978,-0.481,0.819,-1.3,-1.67,-4.5,False,False
Delta-hedged option |300ETF_option|L60|H5|rank|liquid_,Delta-hedged option selling,options,300ETF_option,60,5,rank,liquid_top50pct,B,True,0.677,100.0,1.167,-0.489,0.819,-1.308,-1.7,-4.53,False,False
Deep RL portfolio|HK_equity|L120|H1|rank|ex_smal,Deep RL portfolio,ml_equity,HK_equity,120,1,rank,ex_small30,C,True,0.872,111.8,1.366,-0.495,0.819,-1.314,-1.71,-4.55,False,False
Delta-hedged option |50ETF_option|L120|H5|valu|liquid_,Delta-hedged option selling,options,50ETF_option,120,5,value,liquid_top50pct,B,True,0.66,100.0,1.167,-0.506,0.819,-1.325,-1.75,-4.59,False,False
Delta-hedged option |50ETF_option|L250|H5|rank|top300,Delta-hedged option selling,options,50ETF_option,250,5,rank,top300,B,True,0.66,100.0,1.167,-0.506,0.819,-1.326,-1.75,-4.59,False,False
ML cross-sectional (|A_share|L20|H1|rank|all,ML cross-sectional (alpha101),ml_equity,A_share,20,1,rank,all,C,True,0.38,89.4,0.894,-0.515,0.819,-1.334,-1.78,-4.62,False,False
HK TCN/price predict|HK_equity|L120|H5|rank|liquid_,HK TCN/price prediction,hk_equity,HK_equity,120,5,rank,liquid_top50pct,C,True,0.216,60.0,0.733,-0.518,0.819,-1.337,-1.79,-4.63,False,False
Short-term reversal|HK_equity|L250|H5|equa|liquid_,Short-term reversal,equity_factor,HK_equity,250,5,equal,liquid_top50pct,B,False,0.445,80.0,0.978,-0.532,0.819,-1.352,-1.84,-4.68,False,False
HK TCN/price predict|HK_equity|L5|H5|vol_|ex_smal,HK TCN/price prediction,hk_equity,HK_equity,5,5,vol_scaled,ex_small30,C,True,0.191,60.0,0.733,-0.542,0.819,-1.361,-1.88,-4.71,False,False
ML cross-sectional (|HK_equity|L20|H1|equa|ex_smal,ML cross-sectional (alpha101),ml_equity,HK_equity,20,1,equal,ex_small30,C,True,0.547,89.4,1.093,-0.546,0.819,-1.365,-1.89,-4.73,False,False
HK TCN/price predict|HK_equity|L250|H5|valu|all,HK TCN/price prediction,hk_equity,HK_equity,250,5,value,all,C,True,0.182,60.0,0.733,-0.551,0.819,-1.37,-1.91,-4.75,False,False
Delta-hedged option |300ETF_option|L10|H5|valu|liquid_,Delta-hedged option selling,options,300ETF_option,10,5,value,liquid_top50pct,B,True,0.614,100.0,1.167,-0.552,0.819,-1.371,-1.91,-4.75,False,False
HK TCN/price predict|HK_equity|L20|H5|equa|all,HK TCN/price prediction,hk_equity,HK_equity,20,5,equal,all,C,True,0.181,60.0,0.733,-0.553,0.819,-1.372,-1.92,-4.75,False,False
Deep RL portfolio|A_share|L10|H1|equa|top300,Deep RL portfolio,ml_equity,A_share,10,1,equal,top300,C,True,0.561,111.8,1.118,-0.557,0.819,-1.376,-1.93,-4.77,False,False
HK TCN/price predict|HK_equity|L5|H5|rank|top300,HK TCN/price prediction,hk_equity,HK_equity,5,5,rank,top300,C,True,0.161,60.0,0.733,-0.572,0.819,-1.391,-1.98,-4.82,False,False
HK TCN/price predict|HK_equity|L5|H5|rank|ex_smal,HK TCN/price prediction,hk_equity,HK_equity,5,5,rank,ex_small30,C,True,0.13,60.0,0.733,-0.604,0.819,-1.423,-2.09,-4.93,False,False
HK TCN/price predict|HK_equity|L60|H5|equa|top300,HK TCN/price prediction,hk_equity,HK_equity,60,5,equal,top300,C,True,0.126,60.0,0.733,-0.608,0.819,-1.427,-2.11,-4.94,False,False
ML cross-sectional (|HK_equity|L5|H1|vol_|liquid_,ML cross-sectional (alpha101),ml_equity,HK_equity,5,1,vol_scaled,liquid_top50pct,C,True,0.485,89.4,1.093,-0.609,0.819,-1.428,-2.11,-4.95,False,False
Abnormal turnover|A_share|L60|H1|vol_|top300,Abnormal turnover,equity_factor,A_share,60,1,vol_scaled,top300,B,False,0.67,134.2,1.342,-0.672,0.819,-1.491,-2.33,-5.16,False,False
HK TCN/price predict|HK_equity|L60|H5|rank|ex_smal,HK TCN/price prediction,hk_equity,HK_equity,60,5,rank,ex_small30,C,True,0.056,60.0,0.733,-0.677,0.819,-1.496,-2.35,-5.18,False,False
Delta-hedged option |50ETF_option|L10|H5|rank|liquid_,Delta-hedged option selling,options,50ETF_option,10,5,rank,liquid_top50pct,B,True,0.481,100.0,1.167,-0.686,0.819,-1.505,-2.38,-5.21,False,False
Options variance ris|300ETF_option|L5|H1|rank|liquid_,Options variance risk premium,options,300ETF_option,5,1,rank,liquid_top50pct,B,True,0.54,107.3,1.252,-0.712,0.819,-1.531,-2.47,-5.3,False,False
Delta-hedged option |300ETF_option|L250|H5|rank|liquid_,Delta-hedged option selling,options,300ETF_option,250,5,rank,liquid_top50pct,B,True,0.368,100.0,1.167,-0.798,0.819,-1.618,-2.77,-5.6,False,False
Delta-hedged option |300ETF_option|L250|H5|valu|all,Delta-hedged option selling,options,300ETF_option,250,5,value,all,B,True,0.343,100.0,1.167,-0.823,0.819,-1.642,-2.85,-5.69,False,False
Abnormal turnover|A_share|L5|H1|rank|all,Abnormal turnover,equity_factor,A_share,5,1,rank,all,B,False,0.487,134.2,1.342,-0.855,0.819,-1.674,-2.96,-5.8,False,False
Option ML return pre|300ETF_option|L60|H1|vol_|ex_smal,Option ML return prediction,options,300ETF_option,60,1,vol_scaled,ex_small30,C,True,0.683,134.2,1.565,-0.883,0.819,-1.702,-3.06,-5.89,False,False
HK volatility ML tim|HK_equity|L120|H1|equa|top300,HK volatility ML timing,hk_equity,HK_equity,120,1,equal,top300,B,True,0.203,89.4,1.093,-0.89,0.819,-1.709,-3.08,-5.92,False,False
HK volatility ML tim|HK_equity|L20|H1|equa|all,HK volatility ML timing,hk_equity,HK_equity,20,1,equal,all,B,True,0.183,89.4,1.093,-0.91,0.819,-1.729,-3.15,-5.99,False,False
HK volatility ML tim|HK_equity|L250|H1|equa|liquid_,HK volatility ML timing,hk_equity,HK_equity,250,1,equal,liquid_top50pct,B,True,0.136,89.4,1.093,-0.957,0.819,-1.776,-3.31,-6.15,False,False
Abnormal turnover|HK_equity|L20|H1|valu|all,Abnormal turnover,equity_factor,HK_equity,20,1,value,all,B,False,0.623,134.2,1.64,-1.016,0.819,-1.835,-3.52,-6.36,False,False
Deep RL portfolio|HK_equity|L10|H1|vol_|all,Deep RL portfolio,ml_equity,HK_equity,10,1,vol_scaled,all,C,True,0.34,111.8,1.366,-1.027,0.819,-1.846,-3.56,-6.39,False,False
Abnormal turnover|A_share|L20|H1|vol_|liquid_,Abnormal turnover,equity_factor,A_share,20,1,vol_scaled,liquid_top50pct,B,False,0.291,134.2,1.342,-1.05,0.819,-1.869,-3.64,-6.48,False,False
Short-term reversal|A_share|L5|H1|valu|liquid_,Short-term reversal,equity_factor,A_share,5,1,value,liquid_top50pct,B,False,0.715,178.9,1.789,-1.074,0.819,-1.893,-3.72,-6.56,False,False
Abnormal turnover|HK_equity|L60|H1|valu|all,Abnormal turnover,equity_factor,HK_equity,60,1,value,all,B,False,0.535,134.2,1.64,-1.105,0.819,-1.924,-3.83,-6.66,False,False
Short-term reversal|A_share|L5|H1|rank|top300,Short-term reversal,equity_factor,A_share,5,1,rank,top300,B,False,0.658,178.9,1.789,-1.13,0.819,-1.95,-3.92,-6.75,False,False
Deep RL portfolio|HK_equity|L5|H1|rank|all,Deep RL portfolio,ml_equity,HK_equity,5,1,rank,all,C,True,0.228,111.8,1.366,-1.138,0.819,-1.957,-3.94,-6.78,False,False
Abnormal turnover|HK_equity|L120|H1|vol_|all,Abnormal turnover,equity_factor,HK_equity,120,1,vol_scaled,all,B,False,0.481,134.2,1.64,-1.159,0.819,-1.978,-4.01,-6.85,False,False
Short-term reversal|A_share|L250|H1|rank|all,Short-term reversal,equity_factor,A_share,250,1,rank,all,B,False,0.627,178.9,1.789,-1.162,0.819,-1.981,-4.02,-6.86,False,False
Short-term reversal|A_share|L20|H1|valu|liquid_,Short-term reversal,equity_factor,A_share,20,1,value,liquid_top50pct,B,False,0.598,178.9,1.789,-1.191,0.819,-2.01,-4.13,-6.96,False,False
Option ML return pre|50ETF_option|L250|H1|rank|all,Option ML return prediction,options,50ETF_option,250,1,rank,all,C,True,0.285,134.2,1.565,-1.28,0.819,-2.099,-4.44,-7.27,False,False
Option ML return pre|50ETF_option|L20|H1|equa|liquid_,Option ML return prediction,options,50ETF_option,20,1,equal,liquid_top50pct,C,True,0.266,134.2,1.565,-1.3,0.819,-2.119,-4.5,-7.34,False,False
Short-term reversal|HK_equity|L10|H1|valu|liquid_,Short-term reversal,equity_factor,HK_equity,10,1,value,liquid_top50pct,B,False,0.876,178.9,2.186,-1.31,0.819,-2.129,-4.54,-7.38,False,False
Short-term reversal|HK_equity|L10|H1|rank|ex_smal,Short-term reversal,equity_factor,HK_equity,10,1,rank,ex_small30,B,False,0.739,178.9,2.186,-1.447,0.819,-2.266,-5.01,-7.85,False,False
Short-term reversal|A_share|L10|H1|equa|liquid_,Short-term reversal,equity_factor,A_share,10,1,equal,liquid_top50pct,B,False,0.324,178.9,1.789,-1.465,0.819,-2.284,-5.08,-7.91,False,False
HK TCN/price predict|HK_equity|L60|H1|rank|top300,HK TCN/price prediction,hk_equity,HK_equity,60,1,rank,top300,C,True,0.128,134.2,1.64,-1.511,0.819,-2.33,-5.24,-8.07,False,False
HK TCN/price predict|HK_equity|L5|H1|valu|all,HK TCN/price prediction,hk_equity,HK_equity,5,1,value,all,C,True,0.103,134.2,1.64,-1.537,0.819,-2.356,-5.32,-8.16,False,False
Short-term reversal|HK_equity|L60|H1|vol_|liquid_,Short-term reversal,equity_factor,HK_equity,60,1,vol_scaled,liquid_top50pct,B,False,0.564,178.9,2.186,-1.622,0.819,-2.441,-5.62,-8.46,False,False
Delta-hedged option |50ETF_option|L20|H1|equa|all,Delta-hedged option selling,options,50ETF_option,20,1,equal,all,B,True,0.943,223.6,2.609,-1.666,0.819,-2.485,-5.77,-8.61,False,False
Short-term reversal|HK_equity|L60|H1|vol_|ex_smal,Short-term reversal,equity_factor,HK_equity,60,1,vol_scaled,ex_small30,B,False,0.436,178.9,2.186,-1.75,0.819,-2.569,-6.06,-8.9,False,False
Delta-hedged option |300ETF_option|L60|H1|rank|all,Delta-hedged option selling,options,300ETF_option,60,1,rank,all,B,True,0.826,223.6,2.609,-1.783,0.819,-2.602,-6.18,-9.01,False,False
Delta-hedged option |300ETF_option|L250|H1|valu|liquid_,Delta-hedged option selling,options,300ETF_option,250,1,value,liquid_top50pct,B,True,0.686,223.6,2.609,-1.923,0.819,-2.742,-6.66,-9.5,False,False
Delta-hedged option |50ETF_option|L20|H1|rank|top300,Delta-hedged option selling,options,50ETF_option,20,1,rank,top300,B,True,0.634,223.6,2.609,-1.974,0.819,-2.794,-6.84,-9.68,False,False
